,Unnamed: 0,Well ID,S.No,DISTRICT,BLOCK,LOCATION,LATITUDE,LONGITUDE,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U(ppb),Water Hardness Score,Water Quality,STATE_A&N Islands,STATE_Andhra Pradesh,STATE_Arunachal Pradesh,STATE_Assam,STATE_Bihar,STATE_Chandigarh,STATE_Chhattisgarh,STATE_Delhi,STATE_Gujarat,STATE_Haryana,STATE_Himanchal Pradesh,STATE_Jammu & Kashmir,STATE_Jharkhand,STATE_Madhya Pradesh,STATE_Maharashtra,STATE_Meghalaya,STATE_Odisha,STATE_Punjab,STATE_RAJASTHAN,STATE_TAMIL NADU,STATE_Telangana,STATE_Tripura,STATE_Uttar Pradesh,STATE_Uttrakhand,STATE_West Bengal
5399,5399,W114909093023001,7750,Tuticorin,SRIVAIKUNDAM,Mukkani,1.3733485105950797e-06,6.780838528248589e-07,0.575,0.0220252484555466,0.0,0.1655352480417754,0.0070523415977961,0.0069642857142857,0.0194285714285714,0.0037919363108518,0.044004400440044,0.0591715976331361,0.0388265746333045,0.0113854798166494,0.0083036773428232,0.0134529147982062,0.0894021818882356,0.0452882155603656,0.7857142857142858,0.3071179500793887,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5400,5400,W114909093023001,7763,Vellore,TIRUPATUR,Bommikuppam,1.4455886251802766e-05,6.855353088334512e-07,0.75,0.0419822723609992,0.046875,0.2548302872062663,0.02732782369146,0.0051785714285714,0.0142857142857142,0.0037919363108518,0.1008434176751008,0.0453648915187376,0.1113028472821397,0.016264971166642,0.0035587188612099,0.0,0.0894021818882356,0.0452882155603656,1.0000000000000002,0.5697539026536167,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5401,5401,W114909093023001,7770,Vellore,ALANGAYAM,Vaniyambadi,1.521589465086994e-05,6.855610736494957e-07,0.75,0.0746709642761214,0.0,0.1676240208877284,0.0665564738292011,0.0214285714285714,0.12,0.0037919363108518,0.1375137513751375,0.1814595660749507,0.0811044003451251,0.036226526689339,0.0035587188612099,0.0448430493273542,0.0894021818882356,0.0452882155603656,0.6428571428571428,0.7861769566023897,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5402,5402,W114909093023001,7771,Vellore,SOOLAGIRI,Vellakottai,1.5108543037146556e-05,6.781367384998972e-07,1.0,0.0727907601396723,0.03125,0.1592689295039164,0.0859504132231405,0.0051785714285714,0.0068571428571428,0.0037919363108518,0.1026769343601026,0.1696252465483234,0.0474547023295944,0.0544137217211296,0.0142348754448398,0.0,0.0894021818882356,0.0452882155603656,0.3571428571428572,0.6186273959221456,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5403,5403,W114909093023001,7776,Villupuram,VANUR,Tiruchittrambalam,1.2852107844234556e-05,7.012681191358516e-07,0.7,0.0388933655654042,0.0,0.2804177545691906,0.0133333333333333,0.0180357142857142,0.0022857142857142,0.0037919363108518,0.0935093509350935,0.0867850098619329,0.0802415875754961,0.0150820641727044,0.0047449584816132,0.0,0.0894021818882356,0.0452882155603656,0.3571428571428572,0.5459530337143662,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5404,5404,W114909093023001,7801,Madurai,MADURAI EAST,Kallandri,6.173743441455296e-06,6.797789065119818e-07,0.75,0.0221595487510072,0.0,0.1467362924281984,0.008595041322314,0.0103571428571428,0.0097142857142857,0.0037919363108518,0.0504217088375504,0.0710059171597633,0.0396893874029335,0.0079846222090788,0.0047449584816132,0.0448430493273542,0.0894021818882356,0.0452882155603656,0.3571428571428572,0.3402412812514356,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5405,5405,W114909093023001,7802,Madurai,TIRUMANGALAM,Nilayur,5.549121153962839e-06,6.779902858613297e-07,0.5,0.0473542841794251,0.0,0.1718015665796344,0.0375757575757575,0.0094642857142857,0.0274285714285714,0.0037919363108518,0.1228456178951228,0.0867850098619329,0.1138912855910267,0.0134555670560402,0.0059311981020166,0.0448430493273542,0.0894021818882356,0.0452882155603656,0.3571428571428572,0.6839167955780416,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5406,5406,W114909093023001,7804,Madurai,KALLUPATTI,T.Kallupatti,5.0882613600165685e-06,6.751276791945165e-07,0.75,0.0476766048885307,0.0,0.235509138381201,0.0289807162534435,0.0232142857142857,0.0,0.0037919363108518,0.0715071507150715,0.0433925049309664,0.0785159620362381,0.0346000295726748,0.0,0.0896860986547085,0.0894021818882356,0.0452882155603656,0.3571428571428572,0.4303967066759922,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5407,5407,W114909093023001,7820,Ranga Reddy,Rajendra Nagar,Rajendranagar1,3.1095386378928106e-05,6.825099770126745e-07,0.5,0.0419016921837228,0.0,0.1817232375979112,0.0156473829201101,0.0296428571428571,0.0817142857142857,0.0037919363108518,0.0916758342500916,0.1518737672583826,0.0440034512510785,0.0144906106757356,0.0023724792408066,0.0448430493273542,0.0894021818882356,0.0532915360501567,0.3571428571428572,0.5600985682753784,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5408,5408,W114909093023001,7826,Ranga Reddy,Basirabad,BasirabadPz,3.0716236889694854e-05,6.693644966582986e-07,0.5,0.0376846629062583,0.0,0.2710182767624021,0.0121212121212121,0.0123214285714285,0.0108571428571428,0.0037919363108518,0.0614228089475614,0.0453648915187376,0.0655737704918032,0.020700872393908,0.0,0.0448430493273542,0.0894021818882356,0.0424052436591621,0.3571428571428572,0.3822646878132371,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5409,5409,W114909093023001,7877,Medak,Jinnaram,Solakapalli,3.217710773504532e-05,6.808786573441873e-07,0.75,0.0095621810367982,0.0,0.0762402088772846,0.0019834710743801,0.0035714285714285,0.0142857142857142,0.0037919363108518,0.0284195086175284,0.039447731755424,0.0310612597066436,0.0010350436196954,0.0,0.0448430493273542,0.0894021818882356,0.0116272442291251,0.3571428571428572,0.2259704941857987,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5410,5410,W114909093023001,7878,Medak,Narsapur,Avancha,3.245129879939613e-05,6.804799807169758e-07,0.75,0.0076282567821649,0.0,0.0637075718015665,0.0019834710743801,0.0017857142857142,0.0137142857142857,0.0037919363108518,0.0146681334800146,0.0138067061143984,0.0293356341673856,0.0050273547242348,0.0047449584816132,0.0448430493273542,0.0894021818882356,0.0102023368481048,0.3571428571428572,0.1547928653722769,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5411,5411,W114909093023001,7880,South Tripura,Bharat Chandra Nagar,Manur Mukh,5.1398478788316866e-05,8.603248756079754e-07,1.0,0.00324200913242,0.0390625,0.1180156657963446,0.0070314049586776,0.0005357142857142,0.0,0.0037919363108518,0.0302530253025302,0.039447731755424,0.0336496980155306,0.0062102617181724,0.0201660735468564,0.0448430493273542,0.0894021818882356,0.0030777999430037,0.6232155163926358,0.2365830912522354,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5412,5412,W114909093023001,7881,Dhalai,Manu,"J.M Complex, Chailengta",5.371419292693552e-05,8.670071539513458e-07,0.75,0.0072951920494225,0.0234375,0.048041775456919,0.0046876033057851,0.0026249999999999,0.0017142857142857,0.0037919363108518,0.0137513751375137,0.019723865877712,0.0250215703192407,0.005175218098477,0.0094899169632265,0.0,0.0894021818882356,0.0074437161584497,0.6232155163926358,0.1518981030031668,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5413,5413,W114909093023001,7882,Dhalai,Chawmanu,Chawmanu,5.3435538223512165e-05,8.669167510428311e-07,0.75,0.0123180230996508,0.03125,0.0830287206266318,0.0073829201101928,0.0053571428571428,0.0011428571428571,0.0037919363108518,0.022002200220022,0.029585798816568,0.0293356341673856,0.0094632559515008,0.0047449584816132,0.0,0.0894021818882356,0.0130065545739526,0.6232155163926358,0.1942405971277009,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5414,5414,W114909093023001,7883,Khowai,Mungia-kami,45 Miles,5.356877798658066e-05,8.637300501110399e-07,0.8500000000000001,0.0225919957023905,0.1328125,0.1624020887728459,0.0070314049586776,0.0091071428571428,0.0028571428571428,0.0037919363108518,0.033003300330033,0.0138067061143984,0.0500431406384814,0.0175957415348218,0.0071174377224199,0.0627802690582959,0.0894021818882356,0.0245768025078369,0.6232155163926358,0.2396936419037697,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5415,5415,W114909093023001,7884,Dhalai,Manu,Manu New,5.391512574579137e-05,8.668225813182106e-07,0.75,0.0126430298146655,0.0390625,0.0767624020887728,0.0058402203856749,0.0067857142857142,0.0028571428571428,0.0037919363108518,0.033003300330033,0.0256410256410256,0.0439171699741156,0.0056188082212036,0.0166073546856465,0.0448430493273542,0.0894021818882356,0.0134112282701624,0.6232155163926358,0.2441629609964379,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5416,5416,W114909093023001,7885,Dhalai,Salema,Abhanga New,5.40916709447054e-05,8.646378454698749e-07,0.75,0.0048240666129465,0.015625,0.0193211488250652,0.0027548209366391,0.0026785714285714,0.0005714285714285,0.0037919363108518,0.0128346167950128,0.0236686390532544,0.0215703192407247,0.0008871802454532,0.0047449584816132,0.0,0.0894021818882356,0.0047876888002279,0.6232155163926358,0.1476099065201072,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5417,5417,W114909093023001,7886,Sepahijala,Kanthalia,Kanthalia Bazar,5.1713771845358946e-05,8.578425635925648e-07,0.75,0.0044963738920225,0.0,0.0349869451697127,0.0027548209366391,0.0007142857142857,0.0,0.0037919363108518,0.0128346167950128,0.0177514792899408,0.0250215703192407,0.0011829069939376,0.0071174377224199,0.0313901345291479,0.0894021818882356,0.004160729552579,0.6232155163926358,0.1469671365337388,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5418,5418,W114909093023001,7887,South Tripura,Poangbari,Aamli Ghat,5.038517220536462e-05,8.611008334879465e-07,0.75,0.0032312651087832,0.0,0.0255874673629242,0.0012121212121212,0.0033928571428571,0.0,0.0037919363108518,0.0091675834250091,0.0118343195266272,0.0241587575496117,0.0020700872393908,0.0035587188612099,0.0448430493273542,0.0894021818882356,0.0030208036477628,0.6232155163926358,0.1286367047699759,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5419,5419,W114909093023001,7888,South Tripura,Satchand,Paschim Jalefa OW,5.06017749409829e-05,8.626874791350817e-07,0.75,0.0023905452591995,0.0,0.0349869451697127,0.0019834710743801,0.0,0.0,0.0037919363108518,0.011001100110011,0.0118343195266272,0.0258843830888697,0.0010350436196954,0.0023724792408066,0.0,0.0894021818882356,0.0021658592191507,0.6232155163926358,0.1357117694809337,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5420,5420,W114909093023001,7889,South Tripura,Satchand,Manubazar,5.071281103986901e-05,8.62159300406174e-07,0.75,0.0041445071179156,0.0,0.0349869451697127,0.0012121212121212,0.0005357142857142,0.0,0.0037919363108518,0.01008434176751,0.0118343195266272,0.0250215703192407,0.0008576075706047,0.0011862396204033,0.0,0.0894021818882356,0.0041037332573382,0.6232155163926358,0.1321742371254548,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5421,5421,W114909093023001,7890,West Tripura,Jirania,Sadhupara,5.3257948568611105e-05,8.602834409020218e-07,0.75,0.0071555197421434,0.015625,0.0861618798955613,0.0019834710743801,0.0032142857142857,0.0,0.0037919363108518,0.0275027502750275,0.0256410256410256,0.0379637618636755,0.0017743604909064,0.0071174377224199,0.0448430493273542,0.0894021818882356,0.0075064120832145,0.6232155163926358,0.2197539877436335,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5422,5422,W114909093023001,7891,South Tripura,Satchand,Sabroom,5.0509010155129315e-05,8.631838661150548e-07,0.75,0.0031721729787805,0.0,0.0381201044386423,0.0015625344352617,0.0005892857142857,0.0022857142857142,0.0037919363108518,0.0091675834250091,0.0157790927021696,0.0215703192407247,0.0020700872393908,0.0023724792408066,0.0,0.0894021818882356,0.0030208036477628,0.6232155163926358,0.1278860406423952,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5423,5423,W114909093023001,7892,South Tripura,Rajnagar,Gaurangar bazar,5.073370392033477e-05,8.586318182872832e-07,0.75,0.0023368251410153,0.0,0.0161879895561357,0.0031250688705234,0.0001785714285714,0.0,0.0037919363108518,0.0082508250825082,0.009861932938856,0.0241587575496117,0.0008871802454532,0.0011862396204033,0.0,0.0894021818882356,0.0020518666286691,0.6232155163926358,0.1237057383005479,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5424,5424,W114909093023001,7893,Unakoti,Kumarghat,Dumdum,5.434946558853851e-05,8.661886659539261e-07,0.75,0.0025248455546602,0.0,0.0255874673629242,0.0007812672176308,0.0008928571428571,0.0017142857142857,0.0037919363108518,0.0082508250825082,0.009861932938856,0.0241587575496117,0.0010350436196954,0.0035587188612099,0.0,0.0894021818882356,0.0023368481048731,0.6232155163926358,0.1237057383005479,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5425,5425,W114909093023001,7894,Gomti,Killa,Noabari-2,5.2508652424680205e-05,8.604152783808859e-07,0.75,0.0020950846091861,0.0,0.012532637075718,0.0019834710743801,0.0010714285714285,0.0011428571428571,0.0037919363108518,0.0055005500550055,0.0078895463510848,0.0215703192407247,0.0010350436196954,0.0023724792408066,0.0,0.0894021818882356,0.001766885152465,0.6232155163926358,0.1081621747646832,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5426,5426,W114909093023001,7895,Khowai,Kalyanpur,Kathalbari,5.381410856104589e-05,8.61601815961872e-07,0.75,0.0040907869997314,0.0,0.0318537859007832,0.0023438016528925,0.0021428571428571,0.0005714285714285,0.0037919363108518,0.0128346167950128,0.0177514792899408,0.0250215703192407,0.0013307703681798,0.0080664294187425,0.0224215246636771,0.0894021818882356,0.0040467369620974,0.6232155163926358,0.1469671365337388,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5427,5427,W114909093023001,7896,North Tripura,Laljuri,Naba Joypara (Natun Basti),5.450487585302973e-05,8.69866144458425e-07,0.75,0.0055976363147998,0.0,0.0381201044386423,0.0019834710743801,0.0032142857142857,0.0005714285714285,0.0037919363108518,0.0174184085075174,0.0216962524654832,0.0282139775668679,0.0008871802454532,0.0047449584816132,0.0448430493273542,0.0894021818882356,0.0056312339697919,0.6232155163926358,0.1699179391878664,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5428,5428,W114909093023001,7897,Unakoti,Chandipur,Jarultali,5.477553422876716e-05,8.667397120419075e-07,0.75,0.0026054257319366,0.0,0.0161879895561357,0.0070314049586776,0.0,0.0,0.0037919363108518,0.0192519251925192,0.0118343195266272,0.0355478861087144,0.0011829069939376,0.0035587188612099,0.0,0.0894021818882356,0.0024508406953548,0.6232155163926358,0.175332131862297,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5429,5429,W114909093023001,7898,Unakoti,Kumarghat,Chandra- moni Kami,5.428929876977187e-05,8.696213033100164e-07,0.75,0.0060703733548213,0.0,0.0193211488250652,0.0058402203856749,0.0032142857142857,0.0,0.0037919363108518,0.0192519251925192,0.0256410256410256,0.0282139775668679,0.0016264971166642,0.0075919335705812,0.0448430493273542,0.0894021818882356,0.0063493872898261,0.6232155163926358,0.1797798721267224,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5430,5430,W114909093023001,7899,North Tripura,Yubaraj-nagar,Krishnapur,5.5067085143086246e-05,8.6907135263353e-07,0.75,0.0071689497716894,0.0,0.0318537859007832,0.004297520661157,0.0007142857142857,0.0005714285714285,0.0037919363108518,0.0137513751375137,0.0118343195266272,0.0293356341673856,0.0011829069939376,0.0094899169632265,0.0134529147982062,0.0894021818882356,0.0074551154174978,0.6232155163926358,0.1498618989028489,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5431,5431,W114909093023001,7900,North Tripura,Yubaraj-nagar,Baghbassa,5.510944082484603e-05,8.699414801025169e-07,0.75,0.0035347837765243,0.0,0.0287206266318537,0.0019834710743801,0.0032142857142857,0.0,0.0037919363108518,0.011001100110011,0.0138067061143984,0.0250215703192407,0.0019222238651486,0.0035587188612099,0.0,0.0894021818882356,0.0034197777144485,0.6232155163926358,0.1371052035948828,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5432,5432,W114909093023001,7901,Khowai,Telia-mura,Pachim Howaibari,5.325699881452536e-05,8.613984095194173e-07,0.75,0.0086301369863013,0.0,0.0255874673629242,0.0073829201101928,0.0035714285714285,0.0039428571428571,0.0037919363108518,0.0128346167950128,0.0138067061143984,0.0267471958584987,0.0041401744787816,0.0166073546856465,0.0,0.0894021818882356,0.0089313194642348,0.6232155163926358,0.1441802683058406,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5433,5433,W114909093023001,7902,Gomti,Amarpur,Amarpur,5.2244072064830594e-05,8.6227607075622e-07,0.75,0.004805264571582,0.0,0.0193211488250652,0.004297520661157,0.00625,0.0009714285714285,0.0037919363108518,0.0064173083975064,0.0039447731755424,0.0250215703192407,0.0039775247671151,0.0142348754448398,0.0,0.0894021818882356,0.0047306925049871,0.6232155163926358,0.1124503712477428,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5434,5434,W114909093023001,7903,Sepahijala,Boxnagar,Dakshin Kalamcherra,5.244882270365604e-05,8.916457009299018e-07,0.75,0.0069057211925866,0.0,0.0161879895561357,0.0054688705234159,0.0032142857142857,0.004,0.0037919363108518,0.011001100110011,0.009861932938856,0.0267471958584987,0.0031051308590862,0.0106761565836298,0.0,0.0894021818882356,0.0072157309774864,0.6232155163926358,0.1343183353669846,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5435,5435,W114909093023001,7904,Gomti,Amarpur,Bampur,5.240988586309762e-05,8.619860282213561e-07,0.75,0.0047864625302175,0.0,0.012532637075718,0.0039063360881542,0.0057142857142857,0.0011428571428571,0.0037919363108518,0.0055005500550055,0.0059171597633136,0.0232959447799827,0.0032677805707526,0.0142348754448398,0.0134529147982062,0.0894021818882356,0.0047306925049871,0.6232155163926358,0.110306273006213,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5436,5436,W114909093023001,7905,West Tripura,Agartala M. C.,A.D Nagar,5.327219351236077e-05,8.56998803565109e-07,0.75,0.0110717163577759,0.0,0.012532637075718,0.0090358126721763,0.0001785714285714,0.0062857142857142,0.0037919363108518,0.021085441877521,0.0177514792899408,0.0345125107851596,0.0025136773621174,0.0071174377224199,0.0,0.0894021818882356,0.0117811342262752,0.6232155163926358,0.1858799924440063,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5437,5437,W114909093023001,7906,Gomti,Matabari,Gorjee Bazar,5.194644313462369e-05,8.602307058833553e-07,0.75,0.0070803115766854,0.0,0.0193211488250652,0.0058402203856749,0.0089285714285714,0.004,0.0037919363108518,0.01008434176751,0.0118343195266272,0.0250215703192407,0.0056188082212036,0.0106761565836298,0.0,0.0894021818882356,0.0072841265317754,0.6232155163926358,0.1321742371254548,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5438,5438,W114909093023001,7907,West Tripura,Dukli,Madhuban,5.318387356195313e-05,8.572474113940189e-07,0.75,0.0111549825409615,0.0,0.012532637075718,0.0093752066115702,0.0014285714285714,0.0062857142857142,0.0037919363108518,0.0192519251925192,0.0078895463510848,0.0379637618636755,0.0041401744787816,0.0071174377224199,0.0,0.0894021818882356,0.0115189512681675,0.6232155163926358,0.1753752895187815,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5439,5439,W114909093023001,7908,Unakoti,Chandipur,Pancham-nagar,5.465274073498949e-05,8.66675676710528e-07,0.75,0.0036395380069836,0.0,0.0443864229765013,0.0007812672176308,0.0008928571428571,0.0010857142857142,0.0037919363108518,0.0146681334800146,0.019723865877712,0.0258843830888697,0.0005914534969688,0.0035587188612099,0.0,0.0894021818882356,0.0035907666001709,0.6232155163926358,0.1554356353586457,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5440,5440,W114909093023001,7909,West Tripura,Mohanpur,Ishanpur,5.406137625093584e-05,8.587842601607465e-07,0.625,0.0058152027934461,0.0,0.0412532637075718,0.0039063360881542,0.0007142857142857,0.0,0.0037919363108518,0.0146681334800146,0.019723865877712,0.0258843830888697,0.0026615407363596,0.0106761565836298,0.0,0.0894021818882356,0.005990310629809,0.6232155163926358,0.1554356353586457,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5441,5441,W114909093023001,7910,North Tripura,Panisagar,Panisagar,5.480991238646766e-05,8.689960168538338e-07,0.5,0.0107493956486704,0.0,0.0093994778067885,0.0062501377410468,0.0025,0.0062857142857142,0.0037919363108518,0.0082508250825082,0.0078895463510848,0.0250215703192407,0.0041401744787816,0.0035587188612099,0.0448430493273542,0.0894021818882356,0.0113821601595896,0.6232155163926358,0.1223123041865988,Safe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5442,5442,W114909093023001,7911,Gomti,Tepania,Dhawajnagar,5.238092075667128e-05,8.596769883907634e-07,0.5,0.0019876443728176,0.0,0.012532637075718,0.0027548209366391,0.00125,0.0008571428571428,0.0037919363108518,0.0055005500550055,0.0059171597633136,0.0232959447799827,0.001478633742422,0.0023724792408066,0.0,0.0894021818882356,0.0017098888572242,0.6232155163926358,0.110306273006213,Safe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5443,5443,W114909093023001,7912,North Tripura,Kadam-tala,Churaibari,5.54032714224782e-05,8.7027672415944e-07,0.25,0.002497985495568,0.0,0.006266318537859,0.0031250688705234,0.0019642857142857,0.0005714285714285,0.0037919363108518,0.0045837917125045,0.0039447731755424,0.0232959447799827,0.002217950613633,0.0035587188612099,0.0,0.0894021818882356,0.0022513536620119,0.6232155163926358,0.105375306536785,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5444,5444,W114909093023001,7913,Unakoti,Kumarghat,Kanchan-cherra,5.419898460929145e-05,8.669657192453918e-07,0.0,0.00464141821112,0.0,0.0093994778067885,0.0039063360881542,0.0003571428571428,0.004,0.0037919363108518,0.0064173083975064,0.009861932938856,0.0215703192407247,0.0025136773621174,0.0059311981020166,0.0,0.0894021818882356,0.0046736962097463,0.6232155163926358,0.1130931412341112,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5445,5445,W114909093023001,7914,Agra,Achhnera,Block Office,6.476960467605851e-05,6.736441682075467e-07,0.75,0.2430298146655922,0.0,0.2391644908616187,0.2112396694214876,0.1785714285714285,0.0,0.0,0.4308764209754309,0.3431952662721894,0.3261432269197584,0.1330770368179801,0.0071174377224199,0.0448430493273542,0.0782918149466192,0.0452882155603656,0.6232155163926358,2.1951753960514826,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5446,5446,W114909093023001,7915,Agra,Akola,Block Office,6.440754939283218e-05,6.755358481223759e-07,0.75,0.2200913242009132,0.0,0.2323759791122715,0.1877685950413223,0.1644642857142857,0.0222857142857142,0.0,0.3025302530253025,0.1617357001972386,0.276962899050906,0.1663462960224752,0.0225385527876631,0.0448430493273542,0.0782918149466192,0.0452882155603656,0.6232155163926358,1.539887136601811,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5447,5447,W114909093023001,7916,Agra,Bah,Block Office,6.371762723839333e-05,6.850769663164533e-07,0.75,0.0383024442653773,0.0,0.1911227154046997,0.018732782369146,0.0051785714285714,0.0617142857142857,0.0,0.0806747341400806,0.0591715976331361,0.0802415875754961,0.0161171077923998,0.0035587188612099,0.0448430493273542,0.1174377224199288,0.0452882155603656,0.6232155163926358,0.4769195031423742,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5448,5448,W114909093023001,7917,Agra,Barauli Ahir,Block Office,6.457541449582003e-05,6.779007870266499e-07,0.75,0.0463336019339242,0.0,0.2804177545691906,0.0171900826446281,0.0414285714285714,0.0,0.0,0.0623395672900623,0.0473372781065088,0.0655737704918032,0.0415496081620582,0.0059311981020166,0.0448430493273542,0.0676156583629893,0.0452882155603656,0.6232155163926358,0.3871956542826651,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5449,5449,W114909093023001,7918,Agra,Bichpuri,Block Office,6.475353612241202e-05,6.756199227852571e-07,0.75,0.0791297340854149,0.0,0.229242819843342,0.0352617079889807,0.1333928571428571,0.0,0.0,0.1173450678401173,0.0670611439842209,0.1173425366695427,0.0663906550347478,0.0083036773428232,0.0448430493273542,0.0747330960854092,0.0452882155603656,0.6232155163926358,0.6487572603056773,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5450,5450,W114909093023001,7919,Agra,Etmadpur,Block Office,6.496037601509562e-05,6.796568626465089e-07,0.75,0.1330915928015041,0.0,0.2036553524804177,0.0704132231404958,0.2342857142857143,0.0,0.0,0.077007700770077,0.0788954635108481,0.0655737704918032,0.157326630193701,0.0071174377224199,0.0896860986547085,0.0569395017793594,0.0452882155603656,0.6232155163926358,0.4660911177935133,Unsafe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
